batch times pre normalized by hold_sec =,5.0
wer, 106.666666667
cer, 21.0526315789
bs, 4
hold_idx, 2510
cuda, True
avg batch time, 0.0650525414944
50%-tile latency, 0.01625867486
99%-tile latency, 0.0163024567366
through put, 61.5056275257
data
0.0671327590942
0.0654089927673
0.0649712085724
0.06507563591
0.0650549888611
0.0648933887482
0.064964389801
0.0650336265564
0.0649620056152
0.0649703979492
0.0649735927582
0.0649941921234
0.0649044036865
0.0649341583252
0.0649339675903
0.0648804187775
0.064840221405
0.0649968147278
0.0650375843048
0.0648843765259
0.064933013916
0.0649928092957
0.0649722099304
0.0649774074554
0.0650560379028
0.0650079727173
0.0649444103241
0.0649679660797
0.0649881839752
0.065024805069
0.0649580001831
0.0650036334991
0.0650496006012
0.0649166107178
0.0649387836456
0.0649492263794
0.0649576187134
0.0649176120758
0.0650688171387
0.0649762153625
0.0649178028107
0.0649484157562
0.0649380207062
0.0649630069733
0.0650015830994
0.0649919986725
0.0651053905487
0.0650455951691
0.064991235733
0.0649978160858
0.0650077819824
0.0649630069733
0.0650244235992
0.0649744033813
0.0649273872375
0.0649960041046
0.0649973869324
0.0650191783905
0.0650022029877
0.0649804115295
0.0650032043457
0.0649332046509
0.0650229930878
0.0650032043457
0.0650439739227
0.0649816036224
0.0651381969452
0.065046787262
0.064990234375
0.065034198761
0.0649620056152
0.0650067806244
0.0650276184082
0.065039396286
0.0650517940521
0.0649594306946
0.0649501800537
0.0649474143982
0.0650036334991
0.0649869918823
0.065012216568
0.0650279998779
0.0648878097534
0.0649360179901
0.0650700092316
0.0650984287262
0.0650596141815
0.0651095867157
0.0650522232056
0.0649521827698
0.0650025844574
0.0651453971863
0.064959192276
0.0649963855743
0.0650517940521
0.065018415451
0.0649627685547
0.0649935722351
0.0650797843933
0.0650092124939
0.0649310112
0.0650769710541
0.0650837898254
0.0650102138519
0.065043592453
0.0651740074158
0.0650455951691
0.0650285720825
0.0651430130005
0.0650857925415
0.0650753974915
0.0650340080261
0.065190410614
0.0650559902191
0.0650283813477
0.065113401413
0.0650074005127
0.0650209903717
0.0649662017822
0.0650261878967
0.06507563591
0.0650335788727
0.0650731563568
0.0650982379913
0.0649734020233
0.0650681972504
0.065126991272
0.0651412010193
0.0650901794434
0.065177822113
0.0651577949524
0.0651406288147
0.0650979995728
0.065035200119
0.065022611618
0.0649740219116
0.0651058197021
0.0650921821594
0.0649842262268
0.0650045871735
0.0650415897369
0.0651040077209
0.0650384426117
0.0651720046997
0.0651443958282
0.0650076389313
0.0650785923004
0.0651577949524
0.0650705814362
0.0651631832123
0.0651961803436
0.0651293754578
0.065088558197
0.0651615619659
0.065126991272
0.0649771690369
0.0650222301483
0.065066576004
0.0651158332825
0.0650641918182
0.0651212215424
0.0650899887085
0.0650210380554
0.0650010108948
0.0651249885559
0.0651519775391
0.0650579929352
0.0651445865631
0.0651628017426
0.065137386322
0.0651560306549
0.0651514053345
0.0651922225952
0.0650881767273
0.0650396347046
0.0650551795959
0.0650124073029
0.0650795936584
0.0651301860809
0.0651432037354
0.0650904178619
0.065074968338
0.0651314258575
0.0651485919952
0.0650110244751
0.0650926113129
0.0651494026184
0.0651094436646
0.0650838375092
0.0651073932648
0.0651286125183
0.0651051998138
0.0652078151703
0.0651658058167
0.065095615387
0.0651504039764
0.0650884151459
0.0649837970734
0.0650636196136
0.0651184082031
